Textbox15,Textbox13
Patrocínios Predominantes: Privada / Pública Federal / Pública Estadual / Pública Municipal / Instituidor,"Valores em R$ 1,00"

DATA_COMP,NU_MATRICULA_EFPC,SG_EFPC,NUM_CONTA,NM_CONTA,VL_SALDO_INICIAL,CS_NATUREZA_LANCAMENTO,VL_DEBITO,VL_CREDITO,VL_SALDO_FINAL,CS_NATUREZA_SALDO_FINAL
07/2025,2138,AEROS,1020307990000,(-) PERDAS ESTIMADAS - INVESTIMENTOS EM IMÓVEIS,"0,00",CR,"0,00","0,00","0,00",CR
07/2025,2138,AEROS,1020308000000,OPERAÇÕES COM PARTICIPANTES,"0,00",DV,"0,00","0,00","0,00",DV
07/2025,2138,AEROS,1020308010000,EMPRÉSTIMOS A PARTICIPANTES,"0,00",DV,"0,00","0,00","0,00",DV
07/2025,2138,AEROS,1020308020000,FINANCIAMENTOS IMOBILIÁRIOS,"0,00",DV,"0,00","0,00","0,00",DV
07/2025,2138,AEROS,1020399000000,OUTROS REALIZÁVEIS - INVESTIMENTOS,"0,00",DV,"0,00","0,00","0,00",DV
07/2025,2138,AEROS,1020399010000,OUTROS REALIZÁVEIS,"0,00",DV,"0,00","0,00","0,00",DV
07/2025,2138,AEROS,1030000000000,IMOBILIZADO E INTANGÍVEL,"5.100,59",DV,"0,00","18,98","5.081,61",DV
07/2025,2138,AEROS,1030100000000,IMOBILIZADO,"5.100,59",DV,"0,00","18,98","5.081,61",DV
07/2025,2138,AEROS,1030101000000,OPERACIONAL CORPÓREO,"5.100,59",DV,"0,00","18,98","5.081,61",DV
07/2025,2138,AEROS,1030101010000,BENS MÓVEIS,"5.100,59",DV,"0,00","18,98","5.081,61",DV
07/2025,2138,AEROS,1030200000000,INTANGÍVEL,"0,00",DV,"0,00","0,00","0,00",DV
07/2025,2138,AEROS,1030201000000,"GASTOS COM IMPLANTAÇÃO, REORGANIZAÇÃO E DESENVOLVIMENTO","0,00",DV,"0,00","0,00","0,00",DV
07/2025,2138,AEROS,2000000000000,PASSIVO,"111.201,17",CR,"73.380,32","73.402,36","111.223,21",CR
07/2025,2138,AEROS,2010000000000,EXIGÍVEL OPERACIONAL,"91.201,17",CR,"73.380,32","73.402,36","91.223,21",CR
07/2025,2138,AEROS,2010200000000,GESTÃO ADMINISTRATIVA,"91.201,17",CR,"73.380,32","73.402,36","91.223,21",CR
07/2025,2138,AEROS,2010201000000,CONTAS A PAGAR,"59.523,23",CR,"58.463,07","59.419,75","60.479,91",CR
07/2025,2138,AEROS,2010202000000,RETENÇÕES A RECOLHER,"14.120,68",CR,"9.466,93","8.556,47","13.210,22",CR
07/2025,2138,AEROS,2010204000000,TRIBUTOS A RECOLHER,"17.557,26",CR,"5.450,32","5.426,14","17.533,08",CR
07/2025,2138,AEROS,2010300000000,INVESTIMENTOS,"0,00",CR,"0,00","0,00","0,00",CR
07/2025,2138,AEROS,2010307000000,INVESTIMENTOS EM IMÓVEIS,"0,00",CR,"0,00","0,00","0,00",CR
07/2025,2138,AEROS,2010309000000,RELACIONADOS COM O DISPONÍVEL ,"0,00",CR,"0,00","0,00","0,00",CR
07/2025,2138,AEROS,2010310000000,TAXA DE ADMINISTRAÇÃO A REPASSAR,"0,00",CR,"0,00","0,00","0,00",CR
07/2025,2138,AEROS,2010399000000,OUTRAS EXIGIBILIDADES,"0,00",CR,"0,00","0,00","0,00",CR
07/2025,2138,AEROS,2020000000000,EXIGÍVEL CONTINGENCIAL,"0,00",CR,"0,00","0,00","0,00",CR
07/2025,2138,AEROS,2020200000000,GESTÃO ADMINISTRATIVA,"0,00",CR,"0,00","0,00","0,00",CR
07/2025,2138,AEROS,2020300000000,INVESTIMENTOS,"0,00",CR,"0,00","0,00","0,00",CR
