ID_PLANO;SG_PLANO;NM_PLANO;NU_CNPB;ID_SIT_PRINCIPAL_PLANO;ID_SIT_PLANO;CS_FUNDAMENTACAO_LEGAL;CS_MODALIDADE_PLANO;DT_APROV_PLANO;DT_AUTORIZ_PLANO;DT_INIC_FUNC_PLANO;DT_FECHA_MASSA_PLANO;DT_ENCER_EXTINCAO_PLANO;IN_PLANO_PREVIDENCIAL;CS_PLANO_PATROC_INSTIT;IN_RISCO_MUTALISTA;IN_CONTRIB_NORMAL_PARTIC;IN_CONTRIB_NORMAL_ASSIST;IN_CONTRIB_NORMAL_PATROC;IN_DESP_ADM_PARTIC;IN_DESP_ADM_ASSIST;IN_DESP_ADM_PATROC;IN_CONTRIB_SERV_PASSADO_PARTIC;IN_CONTRIB_SERV_PASSADO_ASSIST;IN_CONTRIB_SERV_PASSADO_PATROC;IN_INSTITUTO_AUTOPATROCINIO;QT_PATROCINADORES;DT_EXTRACAO;NU_CNPJ
218;CELPREV AMAZÔNIA;PLANO CELPREV AMAZÔNIA;2004000929;ATIVO;EM EXTINÇÃO;LC 109;Contribuição Definida;;2004-03-18 00:00:00.0000000;2004-03-18 00:00:00.0000000;2018-01-16 00:00:00.0000000;;Sim;Patrocinado;Sim;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Sim;3;06/05/26;483072120001-42
380;SENAI - BA (PREVIND);PLANO DE BENEFÍCIOS PREVIND-SENAI-BA;1988002338;ATIVO;EM EXTINÇÃO;LC 109;Benefício Definido;;1988-07-13 00:00:00.0000000;1989-01-23 00:00:00.0000000;2001-01-10 00:00:00.0000000;;Sim;Patrocinado;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;1;06/05/26;483067500001-12
379;SESI - BA - PREVIND;PLANO DE BENEFÍCIOS PREVIND - SESI/BA;1989000665;ATIVO;EM EXTINÇÃO;LC 109;Benefício Definido;;1989-01-16 00:00:00.0000000;1989-06-16 00:00:00.0000000;2001-01-10 00:00:00.0000000;;Sim;Patrocinado;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;1;06/05/26;483067630001-91
362;ESPN;PLANO DE BENEFÍCIOS DA ESPN;2000004156;ATIVO;EM EXTINÇÃO;LC 109;Contribuição Variável;;2000-06-21 00:00:00.0000000;2000-06-21 00:00:00.0000000;2020-05-07 00:00:00.0000000;;Sim;Patrocinado;Sim;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Não;1;06/05/26;483071060001-69
68;REGULAMENTO GERAL;REGULAMENTO GERAL;1978000138;ATIVO;EM EXTINÇÃO;LC 108/109;Benefício Definido;;1978-01-01 00:00:00.0000000;1978-01-01 00:00:00.0000000;2006-07-31 00:00:00.0000000;;Sim;Patrocinado;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;3;06/05/26;483065560001-37
79;BD;PLANO DE BENEFÍCIO DEFINIDO;1980002029;ATIVO;EM EXTINÇÃO;LC 108/109;Benefício Definido;;1980-09-03 00:00:00.0000000;1972-06-02 00:00:00.0000000;2001-06-29 00:00:00.0000000;;Sim;Patrocinado;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;1;06/05/26;483066260001-57
78;CD;PLANO DE APOSENTADORIA DE CONTRIBUIÇÃO DEFINIDA;2001002165;ATIVO;EM EXTINÇÃO;LC 108/109;Contribuição Variável;;2001-06-12 00:00:00.0000000;2001-06-29 00:00:00.0000000;2022-12-16 00:00:00.0000000;;Sim;Patrocinado;Não;Sim;Não;Sim;Não;Sim;Sim;Não;Não;Não;Sim;2;06/05/26;483071430001-77
77;BS;PLANO SALDADO DE BENEFÍCIOS;2001002238;ATIVO;EM EXTINÇÃO;LC 108/109;Benefício Definido;;2001-06-12 00:00:00.0000000;2001-06-29 00:00:00.0000000;2001-06-29 00:00:00.0000000;;Sim;Patrocinado;Sim;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;1;06/05/26;483071450001-66
73;PLANO II;PLANO DE BENEFICIOS II;2002000247;ATIVO;EM EXTINÇÃO;LC 109;Contribuição Variável;;2002-03-08 00:00:00.0000000;2002-05-01 00:00:00.0000000;2018-04-05 00:00:00.0000000;;Sim;Patrocinado;Sim;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Não;1;06/05/26;483071480001-08
69;REGULAMENTO COMPLEMENTAR Nº 01;REGULAMENTO COMPLEMENTAR Nº 01 DO PLANO DE BENEFICIOS;1978000219;ATIVO;EM EXTINÇÃO;LC 108/109;Benefício Definido;;1978-01-01 00:00:00.0000000;1978-01-01 00:00:00.0000000;1997-09-26 00:00:00.0000000;;Sim;Patrocinado;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;2;06/05/26;483065570001-81
83;PBB;PLANO BÁSICO DE BENEFÍCIOS;1979001529;ATIVO;EM EXTINÇÃO;LC 108/109;Benefício Definido;;1979-05-28 00:00:00.0000000;1979-05-28 00:00:00.0000000;2018-12-18 00:00:00.0000000;;Sim;Patrocinado;Não;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;4;06/05/26;483065740001-19
64;PLANO UNIFICADO BD;PLANO UNIFICADO DE BENEFÍCIO DEFINIDO  BD;1979001774;ATIVO;EM EXTINÇÃO;LC 109;Benefício Definido;;1979-06-04 00:00:00.0000000;1979-06-19 00:00:00.0000000;1998-10-03 00:00:00.0000000;;Sim;Patrocinado;Sim;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Não;3;06/05/26;483065770001-52
62;ECOS;PLANO DE BENEFÍCIOS DEFINIDO DA ECOS;1983000256;ATIVO;EM EXTINÇÃO;LC 109;Benefício Definido;;1983-03-21 00:00:00.0000000;1983-03-22 00:00:00.0000000;2006-12-29 00:00:00.0000000;;Sim;Patrocinado;Sim;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;9;06/05/26;483066710001-01
60;COMPESAPREV;PLANO BD Nº 02-A;1987000447;ATIVO;EM EXTINÇÃO;LC 108/109;Benefício Definido;;1995-12-01 00:00:00.0000000;1995-12-01 00:00:00.0000000;2020-11-10 00:00:00.0000000;;Sim;Patrocinado;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Sim;Sim;1;06/05/26;483067150001-01
59;CIFRÃO;PLANO DE BENEFÍCIO DEFINIDO CIFRÃO - PBDC;1979003947;ATIVO;EM EXTINÇÃO;LC 108/109;Benefício Definido;;1979-12-11 00:00:00.0000000;1980-04-01 00:00:00.0000000;2011-01-27 00:00:00.0000000;;Sim;Patrocinado;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Sim;Sim;2;06/05/26;483065980001-78
105;FIBRA;PLANO DE BENEFÍCIOS FIBRA SALDADO;1988001218;ATIVO;EM EXTINÇÃO;LC 109;Benefício Definido;;1988-04-01 00:00:00.0000000;1988-04-01 00:00:00.0000000;2023-09-19 00:00:00.0000000;;Sim;Patrocinado;Sim;Sim;Sim;Sim;Não;Não;Sim;Não;Não;Sim;Sim;2;06/05/26;483067430001-10
1489;PSF;PLANO SALDADO FUNASA;2008004211;ATIVO;EM EXTINÇÃO;LC 109;Benefício Definido;;2008-12-19 00:00:00.0000000;2009-04-01 00:00:00.0000000;2008-12-18 00:00:00.0000000;;Sim;Patrocinado;Sim;Não;Não;Sim;Não;Não;Sim;Não;Não;Não;Não;2;06/05/26;483074150001-39
1490;PCD - FUNASA;PLANO DE BENEFÍCIOS PCD FUNASA;2008004392;ATIVO;EM EXTINÇÃO;LC 109;Contribuição Definida;;2008-12-19 00:00:00.0000000;2009-04-01 00:00:00.0000000;2018-04-05 00:00:00.0000000;;Sim;Patrocinado;Sim;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Sim;2;06/05/26;483074160001-83
1491;PLANO PCD;PLANO DE BENEFÍCIOS SERGIPE CD;2008004465;ATIVO;EM EXTINÇÃO;LC 109;Contribuição Definida;;2008-12-19 00:00:00.0000000;2009-06-22 00:00:00.0000000;2021-07-28 00:00:00.0000000;;Sim;Patrocinado;Sim;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Sim;3;06/05/26;483074180001-72
672;BD I - SENAC - ARRJ;PLANO BÁSICO DE BENEFÍCIOS I - SENAC-ARRJ;1996002392;ATIVO;EM EXTINÇÃO;LC 109;Benefício Definido;;1996-08-30 00:00:00.0000000;1996-09-10 00:00:00.0000000;2000-01-16 00:00:00.0000000;;Sim;Patrocinado;Sim;Sim;Sim;Sim;Não;Não;Sim;Não;Não;Não;Sim;1;06/05/26;483069170001-45
671;BD I - SISTEMA FIRJAN;PLANO BÁSICO DE BENEFÍCIOS I - SISTEMA FIRJAN;1994003065;ATIVO;EM EXTINÇÃO;LC 109;Benefício Definido;;1994-11-29 00:00:00.0000000;1995-01-01 00:00:00.0000000;2000-01-13 00:00:00.0000000;;Sim;Patrocinado;Não;Sim;Sim;Sim;Não;Não;Sim;Não;Não;Sim;Sim;4;06/05/26;483068670001-04
657;PLANO BD;PLANO DE BENEFÍCIO DEFINIDO;1979003718;ATIVO;EM EXTINÇÃO;LC 109;Benefício Definido;;1979-11-28 00:00:00.0000000;1979-11-28 00:00:00.0000000;2002-09-30 00:00:00.0000000;;Sim;Patrocinado;Sim;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Sim;9;06/05/26;483065960001-89
842;PLANO DE BENEFÍCIOS  II;PLANO DE BENEFÍCIOS II;2000002129;ATIVO;EM EXTINÇÃO;LC 109;Benefício Definido;;2000-01-28 00:00:00.0000000;2000-11-01 00:00:00.0000000;2014-08-11 00:00:00.0000000;;Sim;Patrocinado;Sim;Não;Não;Sim;Não;Não;Sim;Não;Não;Não;Não;1;06/05/26;483070900001-94
822;METRO RIO;PLANO DE BENEFÍCIOS METRO RIO;1998004619;ATIVO;EM EXTINÇÃO;LC 109;Contribuição Variável;;1998-08-13 00:00:00.0000000;1998-08-13 00:00:00.0000000;2010-12-15 00:00:00.0000000;;Sim;Patrocinado;Sim;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Sim;1;06/05/26;483070040001-43
820;GRACE PREV;PLANO DE BENEFÍCIOS DA GRACE DO BRASIL LTDA;1988003318;ATIVO;EM EXTINÇÃO;LC 109;Benefício Definido;;1988-12-20 00:00:00.0000000;1989-01-18 00:00:00.0000000;2007-10-01 00:00:00.0000000;;Sim;Patrocinado;Sim;Não;Não;Sim;Não;Não;Sim;Não;Não;Não;Sim;1;06/05/26;483067580001-89
869;CELPA - OP;PLANO DE BENEFÍCIOS CELPA - OP;2000000411;ATIVO;EM EXTINÇÃO;LC 109;Contribuição Variável;;2000-01-10 00:00:00.0000000;2000-04-01 00:00:00.0000000;2018-12-20 00:00:00.0000000;;Sim;Patrocinado;Sim;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Sim;1;06/05/26;483070790001-24
868;PLANO EQUATORIAL BD;PLANO DE BENEFÍCIOS EQUATORIAL BD;1997000474;ATIVO;EM EXTINÇÃO;LC 109;Benefício Definido;;1997-01-15 00:00:00.0000000;1998-01-01 00:00:00.0000000;2000-03-31 00:00:00.0000000;;Sim;Patrocinado;Sim;Sim;Sim;Não;Não;Não;Sim;Não;Não;Não;Sim;1;06/05/26;483069420001-29
864;ELETRICAS - BD I;PLANO DE BENEFICIOS ELETRICAS - BD I;1986000419;ATIVO;EM EXTINÇÃO;LC 109;Benefício Definido;;1986-06-29 00:00:00.0000000;1986-08-01 00:00:00.0000000;1998-12-31 00:00:00.0000000;;Sim;Patrocinado;Sim;Sim;Sim;Sim;Não;Não;Sim;Não;Não;Não;Sim;2;06/05/26;483067060001-02
862;CEMAT - OP;PLANO DE BENEFÍCIOS CEMAT - OP;1998006719;ATIVO;EM EXTINÇÃO;LC 109;Contribuição Variável;;1998-11-20 00:00:00.0000000;1999-01-01 00:00:00.0000000;2018-03-23 00:00:00.0000000;;Sim;Patrocinado;Sim;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;1;06/05/26;483070220001-25
861;CEMAT BD - I;PLANO DE BENEFÍCIOS CEMAT BD - I;1993001018;ATIVO;EM EXTINÇÃO;LC 109;Benefício Definido;;1993-07-20 00:00:00.0000000;1994-01-01 00:00:00.0000000;1998-12-31 00:00:00.0000000;;Sim;Patrocinado;Sim;Sim;Sim;Sim;Não;Não;Sim;Não;Não;Não;Sim;1;06/05/26;483068220001-21
856;PREVIG;PLANO DE BENEFÍCIOS Nº 01;2002001529;ATIVO;EM EXTINÇÃO;LC 109;Benefício Definido;;2002-09-16 00:00:00.0000000;2002-11-01 00:00:00.0000000;2004-10-31 00:00:00.0000000;;Sim;Patrocinado;Sim;Sim;Sim;Sim;Não;Não;Sim;Não;Não;Não;Sim;2;06/05/26;483071590001-80
810;CRYOVAC PREV;PLANO DE BENEFÍCIOS CRYOVAC PREV;1989000738;ATIVO;EM EXTINÇÃO;LC 109;Benefício Definido;;1989-01-18 00:00:00.0000000;1989-01-18 00:00:00.0000000;2012-01-27 00:00:00.0000000;;Sim;Patrocinado;Sim;Não;Não;Sim;Não;Não;Sim;Não;Não;Não;Sim;1;06/05/26;483067640001-36
1117;PLANO R;PLANO DE BENEFÍCIOS R;2006006665;ATIVO;EM EXTINÇÃO;LC 109;Benefício Definido;;2007-01-11 00:00:00.0000000;2007-05-01 00:00:00.0000000;2018-03-28 00:00:00.0000000;;Sim;Patrocinado;Sim;Não;Não;Sim;Não;Não;Sim;Não;Não;Sim;Não;5;06/05/26;483073450001-19
509;BÁSICO;PLANO BÁSICO DE BENEFÍCIOS;1980001219;ATIVO;EM EXTINÇÃO;LC 109;Benefício Definido;;1980-08-01 00:00:00.0000000;1980-08-01 00:00:00.0000000;2006-07-19 00:00:00.0000000;;Sim;Patrocinado;Sim;Não;Sim;Sim;Não;Não;Sim;Não;Não;Sim;Sim;1;06/05/26;483066190001-55
502;PLANO CENIBRA;PLANO DE PREVIDÊNCIA CENIBRA;1995002356;ATIVO;EM EXTINÇÃO;LC 109;Contribuição Variável;;1995-07-05 00:00:00.0000000;1995-07-10 00:00:00.0000000;2001-04-30 00:00:00.0000000;;Sim;Patrocinado;Sim;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Não;1;06/05/26;483068900001-90
498;PLANO BD;PLANO DE BENEFÍCIO DEFINIDO;1973000156;ATIVO;EM EXTINÇÃO;LC 109;Benefício Definido;;1973-04-02 00:00:00.0000000;1973-09-05 00:00:00.0000000;2000-04-30 00:00:00.0000000;;Sim;Patrocinado;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;10;06/05/26;483065450001-57
542;PREVTOWERS;PLANO PREVTOWERS;1994003138;ATIVO;EM EXTINÇÃO;LC 109;Contribuição Variável;;1994-12-14 00:00:00.0000000;1995-01-01 00:00:00.0000000;2020-12-09 00:00:00.0000000;;Sim;Patrocinado;Sim;Sim;Não;Sim;Não;Não;Sim;Não;Não;Sim;Sim;1;06/05/26;483068680001-40
539;BAXTER;PLANO DE BENEFÍCIOS BAXTER;1992000492;ATIVO;EM EXTINÇÃO;LC 109;Contribuição Variável;;1992-03-06 00:00:00.0000000;1992-06-01 00:00:00.0000000;2010-04-16 00:00:00.0000000;;Sim;Patrocinado;Sim;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Sim;1;06/05/26;483068040001-40
527;PLANO RP4 - MGS;PLANO DE BENEFÍCIOS 4 - RP4;1992000956;ATIVO;EM EXTINÇÃO;LC 108/109;Benefício Definido;;1992-07-27 00:00:00.0000000;1992-07-27 00:00:00.0000000;2019-12-13 00:00:00.0000000;;Sim;Patrocinado;Sim;Não;Não;Não;Sim;Não;Sim;Não;Não;Não;Sim;1;06/05/26;483068080001-28
461;PREVIM TRADICIONAL;PLANO DE BENEFÍCIOS PREVIM TRADICIONAL;1988001056;ATIVO;EM EXTINÇÃO;LC 109;Benefício Definido;;1988-03-29 00:00:00.0000000;1988-07-07 00:00:00.0000000;2006-05-29 00:00:00.0000000;;Sim;Patrocinado;Sim;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Sim;Sim;1;06/05/26;483067410001-21
453;PLANO DE APOSENTADORIA;PLANO DE APOSENTADORIA;1980002274;ATIVO;EM EXTINÇÃO;LC 109;Benefício Definido;;1980-11-25 00:00:00.0000000;1980-12-31 00:00:00.0000000;2011-05-03 00:00:00.0000000;;Sim;Patrocinado;Sim;Não;Não;Não;Sim;Não;Sim;Não;Não;Não;Sim;1;06/05/26;483066270001-00
447;PB;PLANO DE BENEFÍCIOS;1988001838;ATIVO;EM EXTINÇÃO;LC 109;Benefício Definido;;1988-05-18 00:00:00.0000000;1988-05-22 00:00:00.0000000;2020-01-08 00:00:00.0000000;;Sim;Patrocinado;Sim;Não;Não;Sim;Não;Não;Sim;Não;Não;Não;Sim;4;06/05/26;483067460001-54
444;PB1;PLANO DE BENEFÍCIOS 1;1980000174;ATIVO;EM EXTINÇÃO;LC 108/109;Benefício Definido;;1980-03-04 00:00:00.0000000;1980-03-04 00:00:00.0000000;1997-12-24 00:00:00.0000000;;Sim;Patrocinado;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;2;06/05/26;483066070001-20
441;PREVEME;PLANO DE BENEFÍCIOS DA PREVEME;1982003065;ATIVO;EM EXTINÇÃO;LC 109;Benefício Definido;;1982-12-28 00:00:00.0000000;1982-12-31 00:00:00.0000000;2010-03-30 00:00:00.0000000;;Sim;Patrocinado;Sim;Não;Não;Sim;Não;Não;Sim;Não;Não;Não;Sim;3;06/05/26;483066680001-98
489;PSBD;PLANO DE BENEFÍCIO SERGUS SALDADO;1980001065;ATIVO;EM EXTINÇÃO;LC 108/109;Benefício Definido;;1980-06-13 00:00:00.0000000;1980-06-13 00:00:00.0000000;2018-11-09 00:00:00.0000000;;Sim;Patrocinado;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;4;06/05/26;483066160001-11
487;2;PLANO DE APOSENTADORIA SUPLEMENTAR-PRHOSPER;1996003119;ATIVO;EM EXTINÇÃO;LC 109;Contribuição Definida;;1996-10-16 00:00:00.0000000;1997-01-01 00:00:00.0000000;2017-04-05 00:00:00.0000000;;Sim;Patrocinado;Não;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Sim;4;06/05/26;483069250001-91
463;PREVISC - SENAI-PI;PLANO DE BENEFÍCIOS PREVISC-SENAI-PI;1992001618;ATIVO;EM EXTINÇÃO;LC 109;Benefício Definido;;1992-10-27 00:00:00.0000000;1992-11-01 00:00:00.0000000;2005-11-08 00:00:00.0000000;;Sim;Patrocinado;Sim;Sim;Sim;Sim;Não;Não;Sim;Não;Não;Não;Sim;1;06/05/26;483068120001-96
475;BÁSICO;PLANO DE APOSENTADORIA BÁSICO;1989000274;ATIVO;EM EXTINÇÃO;LC 109;Benefício Definido;;1989-01-13 00:00:00.0000000;1989-10-01 00:00:00.0000000;2009-01-01 00:00:00.0000000;;Sim;Patrocinado;Sim;Não;Não;Não;Sim;Sim;Sim;Não;Não;Não;Sim;6;06/05/26;483067600001-58
612;PFBD;PLANO DE BENEFÍCIOS PREVIDÊNCIÁRIOS Nº 001;1995001783;ATIVO;EM EXTINÇÃO;LC 108/109;Benefício Definido;;1995-05-30 00:00:00.0000000;1996-05-27 00:00:00.0000000;2000-02-07 00:00:00.0000000;;Sim;Patrocinado;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;1;06/05/26;483068870001-77
603;BD-ELOS/ELETROSUL;PLANO DE BENEFÍCIO DEFINIDO ELOS/ELETROSUL;1974000265;ATIVO;EM EXTINÇÃO;LC 109;Benefício Definido;;1974-03-01 00:00:00.0000000;1979-08-30 00:00:00.0000000;2020-07-01 00:00:00.0000000;;Sim;Patrocinado;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Sim;Sim;2;06/05/26;483065470001-46
602;PLANO DE APOSENTADORIA DA SANTANDERPREVI;PLANO DE APOSENTADORIA DA SANTANDERPREVI;1992001529;ATIVO;EM EXTINÇÃO;LC 109;Contribuição Variável;;1992-09-28 00:00:00.0000000;1992-11-01 00:00:00.0000000;2018-07-05 00:00:00.0000000;;Sim;Patrocinado;Sim;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Sim;19;06/05/26;483068110001-41
653;PLANO BÁSICO;PLANO BÁSICO DE BENEFÍCIOS DA UNIPREVI;1994002174;ATIVO;EM EXTINÇÃO;LC 109;Benefício Definido;;1994-10-25 00:00:00.0000000;1995-02-01 00:00:00.0000000;2011-08-17 00:00:00.0000000;;Sim;Patrocinado;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;3;06/05/26;483068610001-29
650;PLANO DIAGEO;PLANO DE APOSENTADORIA DIAGEO;1994001356;ATIVO;EM EXTINÇÃO;LC 109;Contribuição Variável;;1994-09-23 00:00:00.0000000;1994-10-01 00:00:00.0000000;2021-01-01 00:00:00.0000000;;Sim;Patrocinado;Sim;Não;Não;Sim;Não;Não;Sim;Não;Não;Sim;Sim;1;06/05/26;483068530001-82
647;PLANO FUNTERRA PREV;PLANO DE BENEFÍCIOS FUNTERRA PREV;1994002565;ATIVO;EM EXTINÇÃO;LC 108/109;Contribuição Definida;;1994-11-01 00:00:00.0000000;1995-04-01 00:00:00.0000000;2017-05-03 00:00:00.0000000;;Sim;Patrocinado;Sim;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Sim;Sim;1;06/05/26;483068630001-18
637;VCNE;PLANO DE BENEFÍCIOS VCNE;1993003738;ATIVO;EM EXTINÇÃO;LC 109;Contribuição Definida;;1993-12-29 00:00:00.0000000;1994-03-01 00:00:00.0000000;2004-10-22 00:00:00.0000000;;Sim;Patrocinado;Sim;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Sim;Sim;1;06/05/26;483068420001-00
566;FUNSSEST - PLANO IV;PLANO DE BENEFÍCIOS IV;1998002756;ATIVO;EM EXTINÇÃO;LC 109;Contribuição Definida;;1998-04-13 00:00:00.0000000;1998-05-01 00:00:00.0000000;2015-09-02 00:00:00.0000000;;Sim;Patrocinado;Sim;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Sim;7;06/05/26;483069840001-60
963;BD I - SEBRAE - RJ;PLANO BÁSICO DE BENEFÍCIOS I - SEBRAE-RJ;1994004411;ATIVO;EM EXTINÇÃO;LC 109;Benefício Definido;;1994-11-29 00:00:00.0000000;1995-01-01 00:00:00.0000000;2000-01-13 00:00:00.0000000;;Sim;Patrocinado;Sim;Sim;Sim;Sim;Não;Não;Sim;Não;Não;Sim;Sim;1;06/05/26;483068760001-97
962;CYAMPREV II;PLANO DE APOSENTADORIA CYAMPREV II;2005000183;ATIVO;EM EXTINÇÃO;LC 109;Contribuição Definida;;2005-03-17 00:00:00.0000000;2005-04-01 00:00:00.0000000;2022-11-04 00:00:00.0000000;;Sim;Patrocinado;Sim;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Sim;8;06/05/26;483072300001-24
958;CETIQT (PREVIND);PLANO DE BENEFÍCIOS CETIQT (PREVIND);1987001811;ATIVO;EM EXTINÇÃO;LC 109;Benefício Definido;;1987-08-27 00:00:00.0000000;1987-12-14 00:00:00.0000000;2000-10-23 00:00:00.0000000;;Sim;Patrocinado;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;1;06/05/26;483067290001-17
974;EPAGRI SD;PLANO SALDADO EPAGRI;2005002283;ATIVO;EM EXTINÇÃO;LC 108/109;Benefício Definido;;2005-05-18 00:00:00.0000000;2005-05-18 00:00:00.0000000;2005-05-18 00:00:00.0000000;;Sim;Patrocinado;Sim;Não;Sim;Sim;Não;Não;Sim;Não;Não;Sim;Não;1;06/05/26;483072470001-81
1010;PREVICOKE CD;PLANO DE BENEFÍCIOS CD PREVICOKE;2005005592;ATIVO;EM EXTINÇÃO;LC 109;Contribuição Definida;;2005-11-23 00:00:00.0000000;2005-12-01 00:00:00.0000000;2020-04-22 00:00:00.0000000;;Sim;Patrocinado;Não;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Sim;4;06/05/26;483072740001-54
1098;PLANO DE BENEFÍCIOS BD LANXESSPREV;PLANO DE BENEFÍCIOS BD LANXESSPREV;2006006411;ATIVO;EM EXTINÇÃO;LC 109;Benefício Definido;;2006-12-12 00:00:00.0000000;2007-02-01 00:00:00.0000000;2004-07-01 00:00:00.0000000;;Sim;Patrocinado;Sim;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;1;06/05/26;483073440001-74
377;FIEB;FIEB PREVIND BAHIA - FIEB/IEL-BA;1989000592;ATIVO;EM EXTINÇÃO;LC 109;Benefício Definido;;1989-01-16 00:00:00.0000000;1989-05-08 00:00:00.0000000;2001-01-10 00:00:00.0000000;;Sim;Patrocinado;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;3;06/05/26;483067620001-47
1041;PACKPREV;PLANO DE BENEFÍCIOS PACKPREV;2005005347;ATIVO;EM EXTINÇÃO;LC 109;Contribuição Variável;;1997-10-13 00:00:00.0000000;1998-01-12 00:00:00.0000000;2010-11-08 00:00:00.0000000;;Sim;Patrocinado;Sim;Sim;Não;Sim;Não;Não;Sim;Não;Não;Sim;Sim;1;06/05/26;483072720001-65
1044;CORALPREV;PLANO DE BENEFÍCIOS CORALPREV;2005005411;ATIVO;EM EXTINÇÃO;LC 109;Contribuição Variável;;1997-10-13 00:00:00.0000000;1998-01-12 00:00:00.0000000;2010-11-08 00:00:00.0000000;;Sim;Patrocinado;Sim;Sim;Não;Sim;Não;Não;Sim;Não;Não;Sim;Sim;1;06/05/26;483072730001-00
1107;PLANO BD DIVERSEY;PLANO DE BENEFÍCIO DEFINIDO DIVERSEY;2007000547;ATIVO;EM EXTINÇÃO;LC 109;Benefício Definido;2007-04-02 00:00:00.0000000;2007-04-02 00:00:00.0000000;2007-08-31 00:00:00.0000000;2003-02-01 00:00:00.0000000;;Sim;Patrocinado;Sim;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Sim;1;06/05/26;483073520001-10
874;WALLACE & TIERNAN DO BRASIL INDUSTRIA E;WALLACE & TIERNAN DO BRASIL INDUSTRIA E COMERCIO LTDA;1989002447;SEM ATIVIDADES;COM PENDÊNCIAS PARA CANCELAMENTO;LC 109;Contribuição Variável;1989-06-22 00:00:00.0000000;1989-06-22 00:00:00.0000000;1989-06-22 00:00:00.0000000;1993-03-01 00:00:00.0000000;;Sim;Patrocinado;Não;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Não;1;06/05/26;496198700001-32
875;TRIEL;TRIEL;1982003138;SEM ATIVIDADES;COM PENDÊNCIAS PARA CANCELAMENTO;LC 109;Benefício Definido;1982-04-20 00:00:00.0000000;1982-04-20 00:00:00.0000000;1983-04-15 00:00:00.0000000;1992-06-30 00:00:00.0000000;;Sim;Patrocinado;Não;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Não;1;06/05/26;496198630001-30
876;SHARPLES-STOKES S.A;SHARPLES-STOKES S.A;1989002211;SEM ATIVIDADES;COM PENDÊNCIAS PARA CANCELAMENTO;LC 109;Contribuição Variável;1989-06-22 00:00:00.0000000;1989-06-22 00:00:00.0000000;1989-06-22 00:00:00.0000000;1993-12-31 00:00:00.0000000;;Sim;Patrocinado;Não;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Não;1;06/05/26;496198670001-19
